"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"1","KEGG_ERBB_SIGNALING_PATHWAY",0.00511392016922,0.51650593709122,2,87,"ENSG00000157764, ENSG00000198793","MM909_02"
"2","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.0761267698725819,1,1,65,"ENSG00000182670","MM909_02"
"3","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",0.0803747825379216,1,3,828,"ENSG00000005810, ENSG00000106089, ENSG00000182670","MM909_02"
"4","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",0.12438179317271,1,1,109,"ENSG00000005810","MM909_02"
"5","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",0.215468046351237,1,1,199,"ENSG00000005810","MM909_02"
"6","GOBP_PROTEIN_POLYUBIQUITINATION",0.239994171534634,1,1,225,"ENSG00000182670","MM909_02"
"7","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_02"
"8","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_02"
"9","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_02"
"10","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_02"
"11","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_02"
"12","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_02"
"13","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_02"
"14","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_02"
"15","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_02"
"16","GCM_USP6",1,1,0,69,"","MM909_02"
"17","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_02"
"18","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_02"
"19","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",1,1,0,8,"","MM909_02"
"20","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_02"
"21","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_02"
"22","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_02"
"23","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_02"
"24","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_02"
"25","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_02"
"26","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_02"
"27","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_02"
"28","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_02"
"29","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_02"
"30","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_02"
"31","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_02"
"32","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",1,1,0,30,"","MM909_02"
"33","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",1,1,0,58,"","MM909_02"
"34","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",1,1,0,11,"","MM909_02"
"35","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",1,1,0,5,"","MM909_02"
"36","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",1,1,0,133,"","MM909_02"
"37","GOBP_PROTEIN_MONOUBIQUITINATION",1,1,0,42,"","MM909_02"
"38","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_02"
"39","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_02"
"40","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_02"
"41","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_02"
"42","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_02"
"43","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_02"
"44","GOBP_UBIQUITIN_RECYCLING",1,1,0,13,"","MM909_02"
"45","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_02"
"46","GOCC_COP9_SIGNALOSOME",1,1,0,17,"","MM909_02"
"47","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_02"
"48","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_02"
"49","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,37,"","MM909_02"
"50","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_02"
"51","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_02"
"52","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_02"
"53","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,181,"","MM909_02"
"54","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_02"
"55","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_02"
"56","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_02"
"57","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_02"
"58","GOCC_LEWY_BODY",1,1,0,8,"","MM909_02"
"59","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_02"
"60","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",1,1,0,64,"","MM909_02"
"61","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_02"
"62","GOCC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,312,"","MM909_02"
"63","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_02"
"64","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",1,1,0,26,"","MM909_02"
"65","GOMF_DEUBIQUITINASE_ACTIVITY",1,1,0,118,"","MM909_02"
"66","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_02"
"67","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_02"
"68","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_02"
"69","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,17,"","MM909_02"
"70","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,14,"","MM909_02"
"71","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_02"
"72","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",1,1,0,31,"","MM909_02"
"73","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_02"
"74","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_02"
"75","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_02"
"76","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_02"
"77","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",1,1,0,10,"","MM909_02"
"78","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",1,1,0,122,"","MM909_02"
"79","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",1,1,0,37,"","MM909_02"
"80","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",1,1,0,130,"","MM909_02"
"81","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_02"
"82","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_02"
"83","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,14,"","MM909_02"
"84","KEGG_OOCYTE_MEIOSIS",1,1,0,112,"","MM909_02"
"85","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_02"
"86","KEGG_PROTEASOME",1,1,0,44,"","MM909_02"
"87","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1,1,0,133,"","MM909_02"
"88","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_02"
"89","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_02"
"90","MODULE_278",1,1,0,34,"","MM909_02"
"91","MORF_USP5",1,1,0,51,"","MM909_02"
"92","PROTEIN_UBIQUITINATION",1,1,0,40,"","MM909_02"
"93","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",1,1,0,48,"","MM909_02"
"94","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_02"
"95","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",1,1,0,52,"","MM909_02"
"96","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_02"
"97","UBIQUITIN_CYCLE",1,1,0,48,"","MM909_02"
"98","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,49,"","MM909_02"
"99","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_02"
"100","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",1,1,0,71,"","MM909_02"
"101","YU_BAP1_TARGETS",1,1,0,29,"","MM909_02"
"102","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",0.000958133872307869,0.0967715211030948,21,828,"ENSG00000154188, ENSG00000177479, ENSG00000163098, ENSG00000138411, ENSG00000138641, ENSG00000043143, ENSG00000145416, ENSG00000133606, ENSG00000049759, ENSG00000176953, ENSG00000185345, ENSG00000128482, ENSG00000111961, ENSG00000197323, ENSG00000104228, ENSG00000182053, ENSG00000126261, ENSG00000124486, ENSG00000104142, ENSG00000112200, ENSG00000105428","MM909_03"
"103","GCM_USP6",0.00889865628764188,0.198765288552655,4,69,"ENSG00000157087, ENSG00000156103, ENSG00000106608, ENSG00000129204","MM909_03"
"104","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",0.00929050241071876,0.198765288552655,3,37,"ENSG00000177479, ENSG00000185345, ENSG00000126261","MM909_03"
"105","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",0.00982048898043602,0.198765288552655,4,71,"ENSG00000185345, ENSG00000108671, ENSG00000167553, ENSG00000198033","MM909_03"
"106","GOBP_UBIQUITIN_RECYCLING",0.00983986576993343,0.198765288552655,2,13,"ENSG00000185345, ENSG00000143952","MM909_03"
"107","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",0.0308189284761263,0.505509408271952,3,58,"ENSG00000177479, ENSG00000185345, ENSG00000111961","MM909_03"
"108","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.0411105144696425,0.505509408271952,3,65,"ENSG00000177479, ENSG00000049759, ENSG00000185345","MM909_03"
"109","GOBP_PROTEIN_POLYUBIQUITINATION",0.0506234865955017,0.505509408271952,6,225,"ENSG00000177479, ENSG00000145416, ENSG00000133606, ENSG00000049759, ENSG00000185345, ENSG00000111961","MM909_03"
"110","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",0.0510873278468602,0.505509408271952,2,31,"ENSG00000177479, ENSG00000185345","MM909_03"
"111","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",0.0572980777712336,0.505509408271952,1,5,"ENSG00000185345","MM909_03"
"112","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0721007649900812,0.505509408271952,4,133,"ENSG00000138641, ENSG00000049759, ENSG00000185345, ENSG00000126261","MM909_03"
"113","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",0.0792884597370371,0.505509408271952,1,7,"ENSG00000185345","MM909_03"
"114","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",0.0792884597370371,0.505509408271952,1,7,"ENSG00000185345","MM909_03"
"115","LE_SKI_TARGETS_DN",0.0792884597370371,0.505509408271952,1,7,"ENSG00000115380","MM909_03"
"116","KEGG_ERBB_SIGNALING_PATHWAY",0.0829179020010011,0.505509408271952,3,87,"ENSG00000157764, ENSG00000185737, ENSG00000129946","MM909_03"
"117","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",0.0900907856326251,0.505509408271952,1,8,"ENSG00000124486","MM909_03"
"118","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.0900907856326251,0.505509408271952,1,8,"ENSG00000124486","MM909_03"
"119","GOCC_LEWY_BODY",0.0900907856326251,0.505509408271952,1,8,"ENSG00000185345","MM909_03"
"120","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",0.100766538888847,0.535382726823003,1,9,"ENSG00000185345","MM909_03"
"121","UBIQUITIN_CYCLE",0.109018164101091,0.535382726823003,2,48,"ENSG00000185345, ENSG00000175520","MM909_03"
"122","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",0.111317200626565,0.535382726823003,1,10,"ENSG00000126261","MM909_03"
"123","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",0.121744234657783,0.558916713656185,1,11,"ENSG00000185345","MM909_03"
"124","BIOCARTA_CBL_PATHWAY",0.132049087687652,0.576105804596344,1,12,"ENSG00000134853","MM909_03"
"125","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",0.136896428814973,0.576105804596344,3,109,"ENSG00000154188, ENSG00000163098, ENSG00000185345","MM909_03"
"126","KEGG_OOCYTE_MEIOSIS",0.145014503435055,0.585858593877621,3,112,"ENSG00000150995, ENSG00000139151, ENSG00000134308","MM909_03"
"127","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",0.152297953225302,0.591618972144442,1,14,"ENSG00000124486","MM909_03"
"128","GOCC_COP9_SIGNALOSOME",0.181790099979597,0.655742860640688,1,17,"ENSG00000172673","MM909_03"
"129","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",0.181790099979597,0.655742860640688,1,17,"ENSG00000124486","MM909_03"
"130","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.205635759082697,0.69582382566326,3,133,"ENSG00000120533, ENSG00000129204, ENSG00000124486","MM909_03"
"131","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",0.206680344256414,0.69582382566326,4,199,"ENSG00000154188, ENSG00000163098, ENSG00000185345, ENSG00000111961","MM909_03"
"132","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",0.264259133840282,0.860973307028015,1,26,"ENSG00000185345","MM909_03"
"133","YU_BAP1_TARGETS",0.289860810186686,0.885815862855392,1,29,"ENSG00000134853","MM909_03"
"134","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",0.298195438981023,0.885815862855392,1,30,"ENSG00000185345","MM909_03"
"135","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",0.298195438981023,0.885815862855392,1,30,"ENSG00000124486","MM909_03"
"136","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",0.353865583420256,1,1,37,"ENSG00000176566","MM909_03"
"137","PROTEIN_UBIQUITINATION",0.376353026807957,1,1,40,"ENSG00000185345","MM909_03"
"138","KEGG_PARKINSONS_DISEASE",0.383005871339849,1,2,113,"ENSG00000185345, ENSG00000169021","MM909_03"
"139","GOBP_PROTEIN_MONOUBIQUITINATION",0.390908723962846,1,1,42,"ENSG00000185345","MM909_03"
"140","GOMF_DEUBIQUITINASE_ACTIVITY",0.40363792394885,1,2,118,"ENSG00000129204, ENSG00000124486","MM909_03"
"141","KEGG_PROTEASOME",0.405125137571545,1,1,44,"ENSG00000108671","MM909_03"
"142","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",0.419903601981509,1,2,122,"ENSG00000185345, ENSG00000126261","MM909_03"
"143","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",0.432571523275801,1,1,48,"ENSG00000108671","MM909_03"
"144","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",0.43923318709846,1,1,49,"ENSG00000185345","MM909_03"
"145","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",0.451731730874629,1,2,130,"ENSG00000129204, ENSG00000124486","MM909_03"
"146","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",0.458753191427465,1,1,52,"ENSG00000185345","MM909_03"
"147","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",0.530278673650727,1,1,64,"ENSG00000185345","MM909_03"
"148","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",0.628441891420261,1,2,181,"ENSG00000176566, ENSG00000185345","MM909_03"
"149","GOCC_UBIQUITIN_LIGASE_COMPLEX",0.710147314170639,1,3,312,"ENSG00000177479, ENSG00000176566, ENSG00000185345","MM909_03"
"150","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_03"
"151","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_03"
"152","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_03"
"153","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_03"
"154","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_03"
"155","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_03"
"156","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_03"
"157","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_03"
"158","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_03"
"159","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_03"
"160","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_03"
"161","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_03"
"162","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_03"
"163","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_03"
"164","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_03"
"165","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_03"
"166","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_03"
"167","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_03"
"168","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_03"
"169","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_03"
"170","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_03"
"171","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_03"
"172","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_03"
"173","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_03"
"174","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_03"
"175","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_03"
"176","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_03"
"177","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_03"
"178","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_03"
"179","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_03"
"180","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_03"
"181","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_03"
"182","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_03"
"183","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_03"
"184","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_03"
"185","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_03"
"186","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_03"
"187","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_03"
"188","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_03"
"189","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_03"
"190","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_03"
"191","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_03"
"192","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_03"
"193","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_03"
"194","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_03"
"195","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_03"
"196","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,14,"","MM909_03"
"197","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_03"
"198","MODULE_278",1,1,0,34,"","MM909_03"
"199","MORF_USP5",1,1,0,51,"","MM909_03"
"200","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_03"
"201","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_03"
"202","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_03"
"203","KEGG_ERBB_SIGNALING_PATHWAY",0.0412376157419025,1,1,87,"ENSG00000157764","MM909_06"
"204","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",0.331773366548223,1,1,828,"ENSG00000141569","MM909_06"
"205","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_06"
"206","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_06"
"207","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_06"
"208","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_06"
"209","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_06"
"210","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_06"
"211","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_06"
"212","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_06"
"213","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_06"
"214","GCM_USP6",1,1,0,69,"","MM909_06"
"215","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_06"
"216","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_06"
"217","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",1,1,0,8,"","MM909_06"
"218","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_06"
"219","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_06"
"220","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_06"
"221","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,109,"","MM909_06"
"222","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_06"
"223","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_06"
"224","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_06"
"225","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_06"
"226","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_06"
"227","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_06"
"228","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_06"
"229","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_06"
"230","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_06"
"231","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,65,"","MM909_06"
"232","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",1,1,0,30,"","MM909_06"
"233","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",1,1,0,58,"","MM909_06"
"234","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",1,1,0,11,"","MM909_06"
"235","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",1,1,0,5,"","MM909_06"
