"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"1","GOCC_SUPRAMOLECULAR_COMPLEX",1.22698117787816e-07,0.000123434306494543,12,1393,"ENSG00000124942, ENSG00000060718, ENSG00000198010, ENSG00000118997, ENSG00000141200, ENSG00000049323, ENSG00000133392, ENSG00000205978, ENSG00000229474, ENSG00000124429, ENSG00000196218, ENSG00000155657","MM909_02"
"2","GOCC_SUPRAMOLECULAR_POLYMER",6.23591048666973e-07,0.000313666297479488,10,1052,"ENSG00000124942, ENSG00000060718, ENSG00000198010, ENSG00000118997, ENSG00000141200, ENSG00000049323, ENSG00000133392, ENSG00000124429, ENSG00000196218, ENSG00000155657","MM909_02"
"3","GOCC_NEURON_PROJECTION",6.01011581937297e-06,0.00201539217142974,10,1358,"ENSG00000105409, ENSG00000162670, ENSG00000134376, ENSG00000198793, ENSG00000005810, ENSG00000205038, ENSG00000161681, ENSG00000137877, ENSG00000106089, ENSG00000073282","MM909_02"
"4","GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",8.19951067579793e-06,0.00203220745531699,7,591,"ENSG00000138615, ENSG00000060718, ENSG00000142798, ENSG00000196569, ENSG00000049323, ENSG00000205038, ENSG00000116147","MM909_02"
"5","GOCC_GOLGI_APPARATUS",1.01004346685735e-05,0.00203220745531699,11,1775,"ENSG00000105409, ENSG00000175874, ENSG00000086570, ENSG00000120820, ENSG00000142798, ENSG00000133067, ENSG00000198793, ENSG00000181143, ENSG00000160191, ENSG00000165152, ENSG00000182670","MM909_02"
"6","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",1.79954931286987e-05,0.00301724434791181,6,444,"ENSG00000138615, ENSG00000060718, ENSG00000142798, ENSG00000196569, ENSG00000049323, ENSG00000116147","MM909_02"
"7","GOCC_SARCOLEMMA",2.59176207993321e-05,0.00372473236058972,4,138,"ENSG00000124942, ENSG00000196569, ENSG00000160191, ENSG00000196218","MM909_02"
"8","GOCC_ACTIN_CYTOSKELETON",3.49137550941457e-05,0.00439040470308883,6,500,"ENSG00000124942, ENSG00000111713, ENSG00000133392, ENSG00000124429, ENSG00000137877, ENSG00000106089","MM909_02"
"9","GOCC_CHROMOSOME",9.60514537267278e-05,0.0107364180498987,10,1884,"ENSG00000171634, ENSG00000137504, ENSG00000141200, ENSG00000185513, ENSG00000122859, ENSG00000151322, ENSG00000073282, ENSG00000155657, ENSG00000169946, ENSG00000178764","MM909_02"
"10","GOCC_CHROMATIN",0.000182350233251238,0.0183444334650746,8,1295,"ENSG00000171634, ENSG00000137504, ENSG00000185513, ENSG00000122859, ENSG00000151322, ENSG00000073282, ENSG00000169946, ENSG00000178764","MM909_02"
"11","GOCC_CONTRACTILE_FIBER",0.000206318220630287,0.0188687390867336,4,236,"ENSG00000124942, ENSG00000133392, ENSG00000196218, ENSG00000155657","MM909_02"
"12","GOCC_ENDOPLASMIC_RETICULUM",0.000297516017912123,0.024941759501633,10,2168,"ENSG00000105409, ENSG00000162670, ENSG00000060718, ENSG00000175874, ENSG00000122025, ENSG00000049323, ENSG00000198793, ENSG00000160191, ENSG00000196218, ENSG00000073282","MM909_02"
"13","GOCC_CELL_CORTEX",0.000612990805532197,0.0449297906290826,4,315,"ENSG00000111713, ENSG00000196218, ENSG00000137877, ENSG00000104953","MM909_02"
"14","GOCC_SOMATODENDRITIC_COMPARTMENT",0.000625265475951448,0.0449297906290826,6,854,"ENSG00000105409, ENSG00000162670, ENSG00000198793, ENSG00000160191, ENSG00000161681, ENSG00000073282","MM909_02"
"15","GOCC_GLUTAMATERGIC_SYNAPSE",0.000745465928529951,0.0499959149400754,4,332,"ENSG00000198010, ENSG00000161681, ENSG00000106089, ENSG00000116147","MM909_02"
"16","GOCC_NEURON_TO_NEURON_SYNAPSE",0.00100593151787134,0.0620674427017717,4,360,"ENSG00000105409, ENSG00000198010, ENSG00000161681, ENSG00000106089","MM909_02"
"17","GOCC_MICROTUBULE_ASSOCIATED_COMPLEX",0.00104885340549714,0.0620674427017717,3,162,"ENSG00000118997, ENSG00000141200, ENSG00000137877","MM909_02"
"18","GOCC_ADHERENS_JUNCTION",0.00137438186728219,0.0751337693276619,3,178,"ENSG00000134376, ENSG00000086570, ENSG00000124429","MM909_02"
"19","GOCC_ANCHORED_COMPONENT_OF_MEMBRANE",0.00141902745251051,0.0751337693276619,3,180,"ENSG00000183560, ENSG00000183715, ENSG00000130768","MM909_02"
"20","GOCC_PHOTORECEPTOR_INNER_SEGMENT",0.0027205573940098,0.136844036918693,2,63,"ENSG00000105409, ENSG00000134376","MM909_02"
"21","GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX",0.00319320667875398,0.152969805658405,5,813,"ENSG00000124942, ENSG00000105409, ENSG00000134376, ENSG00000142798, ENSG00000196218","MM909_02"
"22","GOCC_CELL_CELL_JUNCTION",0.00347705891909191,0.158996421482112,4,507,"ENSG00000124942, ENSG00000134376, ENSG00000086570, ENSG00000124429","MM909_02"
"23","GOCC_CONDENSED_CHROMOSOME",0.00388240595029369,0.162221589448316,3,257,"ENSG00000141200, ENSG00000185513, ENSG00000155657","MM909_02"
"24","GOCC_CYTOPLASMIC_REGION",0.00396722668762547,0.162221589448316,3,259,"ENSG00000118997, ENSG00000137877, ENSG00000118965","MM909_02"
"25","GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE",0.0040313516264492,0.162221589448316,2,77,"ENSG00000161681, ENSG00000116147","MM909_02"
"26","GOCC_ANCHORING_JUNCTION",0.00437588875158487,0.16931323400363,5,876,"ENSG00000124942, ENSG00000134376, ENSG00000086570, ENSG00000142798, ENSG00000124429","MM909_02"
"27","GOCC_CORTICAL_ACTIN_CYTOSKELETON",0.0050002819345881,0.186306800970209,2,86,"ENSG00000111713, ENSG00000137877","MM909_02"
"28","GOCC_PHOTORECEPTOR_OUTER_SEGMENT",0.00582052834842299,0.201394378918299,2,93,"ENSG00000134376, ENSG00000137877","MM909_02"
"29","GOCC_BASEMENT_MEMBRANE",0.00606543287194917,0.201394378918299,2,95,"ENSG00000142798, ENSG00000196569","MM909_02"
"30","GOCC_INNER_DYNEIN_ARM",0.00606945417290117,0.201394378918299,1,5,"ENSG00000118997","MM909_02"
"31","GOCC_SYNAPSE",0.00620598980762154,0.201394378918299,6,1354,"ENSG00000105409, ENSG00000198010, ENSG00000196569, ENSG00000161681, ENSG00000106089, ENSG00000116147","MM909_02"
"32","GOCC_ENDOPLASMIC_RETICULUM_LUMEN",0.00711319670779281,0.215371990895731,3,320,"ENSG00000060718, ENSG00000122025, ENSG00000049323","MM909_02"
"33","GOCC_DENDRITIC_TREE",0.00726887435782926,0.215371990895731,4,626,"ENSG00000162670, ENSG00000198793, ENSG00000161681, ENSG00000073282","MM909_02"
"34","GOCC_TORC1_COMPLEX",0.00727897384737064,0.215371990895731,1,6,"ENSG00000198793","MM909_02"
"35","GOCC_GOLGI_LUMEN",0.00790851583298875,0.222362146999092,2,109,"ENSG00000142798, ENSG00000181143","MM909_02"
"36","GOCC_INTRACILIARY_TRANSPORT_PARTICLE_A",0.00848704049801841,0.222362146999092,1,7,"ENSG00000118965","MM909_02"
"37","GOCC_NURF_COMPLEX",0.00848704049801841,0.222362146999092,1,7,"ENSG00000171634","MM909_02"
"38","GOCC_MEMBRANE_PROTEIN_COMPLEX",0.00857861320293825,0.222362146999092,6,1451,"ENSG00000124942, ENSG00000105409, ENSG00000134376, ENSG00000142798, ENSG00000196218, ENSG00000106089","MM909_02"
"39","GOCC_CORTICAL_CYTOSKELETON",0.0086204013250145,0.222362146999092,2,114,"ENSG00000111713, ENSG00000137877","MM909_02"
"40","GOCC_NEUROFILAMENT",0.00969365584775173,0.243795444570956,1,8,"ENSG00000198010","MM909_02"
"41","GOCC_ACROSOMAL_VESICLE",0.0099712611095475,0.244660699419629,2,123,"ENSG00000106089, ENSG00000042813","MM909_02"
"42","GOCC_CILIUM",0.0104851760024926,0.249186694253816,4,697,"ENSG00000134376, ENSG00000118997, ENSG00000137877, ENSG00000118965","MM909_02"
"43","GOCC_JUNCTIONAL_SARCOPLASMIC_RETICULUM_MEMBRANE",0.0108988216174631,0.249186694253816,1,9,"ENSG00000196218","MM909_02"
"44","GOCC_SPECTRIN",0.0108988216174631,0.249186694253816,1,9,"ENSG00000137877","MM909_02"
"45","GOCC_9PLUS0_NON_MOTILE_CILIUM",0.0114096894935259,0.253136550528735,2,132,"ENSG00000134376, ENSG00000137877","MM909_02"
"46","GOCC_CILIARY_PLASM",0.0115748323303398,0.253136550528735,2,133,"ENSG00000118997, ENSG00000118965","MM909_02"
"47","GOCC_I_BAND",0.0124162927074466,0.265761499227474,2,138,"ENSG00000196218, ENSG00000155657","MM909_02"
"48","GOCC_APICAL_CORTEX",0.0133048112903226,0.273155921593153,1,11,"ENSG00000137877","MM909_02"
"49","GOCC_TOR_COMPLEX",0.0133048112903226,0.273155921593153,1,11,"ENSG00000198793","MM909_02"
"50","GOCC_APICAL_JUNCTION_COMPLEX",0.0141768571246317,0.275333442583901,2,148,"ENSG00000134376, ENSG00000124429","MM909_02"
"51","GOCC_MICROFIBRIL",0.0145056386251956,0.275333442583901,1,12,"ENSG00000049323","MM909_02"
"52","GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX",0.0145056386251956,0.275333442583901,1,12,"ENSG00000105409","MM909_02"
"53","GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX",0.0145056386251956,0.275333442583901,1,12,"ENSG00000042813","MM909_02"
"54","GOCC_CHROMATIN_SILENCING_COMPLEX",0.0157050232435015,0.287259152417501,1,13,"ENSG00000185513","MM909_02"
"55","GOCC_ISWI_TYPE_COMPLEX",0.0157050232435015,0.287259152417501,1,13,"ENSG00000171634","MM909_02"
"56","GOCC_POLYMERIC_CYTOSKELETAL_FIBER",0.0170102755434009,0.305577449940381,4,806,"ENSG00000198010, ENSG00000118997, ENSG00000141200, ENSG00000124429","MM909_02"
"57","GOCC_NON_MOTILE_CILIUM",0.0175993358490328,0.310612839721527,2,166,"ENSG00000134376, ENSG00000137877","MM909_02"
"58","GOCC_MUSCLE_MYOSIN_COMPLEX",0.0180994711717972,0.313932206876345,1,15,"ENSG00000133392","MM909_02"
"59","GOCC_MITOCHONDRION",0.0187614084793342,0.31989791407136,6,1726,"ENSG00000162670, ENSG00000137504, ENSG00000181192, ENSG00000177427, ENSG00000198793, ENSG00000178537","MM909_02"
"60","GOCC_COSTAMERE",0.0192945378974764,0.323505085414354,1,16,"ENSG00000124942","MM909_02"
"61","GOCC_CATION_TRANSPORTING_ATPASE_COMPLEX",0.0216803653961359,0.346197580770044,1,18,"ENSG00000105409","MM909_02"
"62","GOCC_FIBRILLAR_COLLAGEN_TRIMER",0.0216803653961359,0.346197580770044,1,18,"ENSG00000060718","MM909_02"
"63","GOCC_SYNAPTIC_CLEFT",0.0216803653961359,0.346197580770044,1,18,"ENSG00000196569","MM909_02"
"64","GOCC_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",0.0228711295728277,0.359505567972885,1,19,"ENSG00000183560","MM909_02"
"65","GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE",0.0245121386979579,0.379372485079164,6,1836,"ENSG00000105409, ENSG00000122025, ENSG00000183560, ENSG00000133067, ENSG00000196218, ENSG00000106089","MM909_02"
"66","GOCC_STEREOCILIUM_TIP",0.025248367275279,0.383440203913298,1,21,"ENSG00000205038","MM909_02"
"67","GOCC_MICROTUBULE_CYTOSKELETON",0.0255372700419393,0.383440203913298,5,1364,"ENSG00000118997, ENSG00000141200, ENSG00000005810, ENSG00000137877, ENSG00000118965","MM909_02"
"68","GOCC_MYOSIN_FILAMENT",0.0264348441928136,0.385412366057543,1,22,"ENSG00000133392","MM909_02"
"69","GOCC_MYOSIN_II_COMPLEX",0.0264348441928136,0.385412366057543,1,22,"ENSG00000133392","MM909_02"
"70","GOCC_AXONEMAL_DYNEIN_COMPLEX",0.0276198954124293,0.385911316456998,1,23,"ENSG00000118997","MM909_02"
"71","GOCC_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",0.0276198954124293,0.385911316456998,1,23,"ENSG00000183560","MM909_02"
"72","GOCC_PHOTORECEPTOR_DISC_MEMBRANE",0.0276198954124293,0.385911316456998,1,23,"ENSG00000137877","MM909_02"
"73","GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX",0.028803522625055,0.396936215901443,1,24,"ENSG00000105409","MM909_02"
"74","GOCC_INTRACILIARY_TRANSPORT_PARTICLE",0.0299857275196402,0.407643809253488,1,25,"ENSG00000118965","MM909_02"
"75","GOCC_ACTIN_BASED_CELL_PROJECTION",0.0314378480880792,0.421562101324324,2,227,"ENSG00000134376, ENSG00000205038","MM909_02"
"76","GOCC_CELL_BODY",0.0331466847724275,0.421562101324324,3,574,"ENSG00000105409, ENSG00000162670, ENSG00000160191","MM909_02"
"77","GOCC_OUTER_MEMBRANE",0.033230392443466,0.421562101324324,2,234,"ENSG00000177427, ENSG00000198793","MM909_02"
"78","GOCC_ACROSOMAL_MEMBRANE",0.0335238251550158,0.421562101324324,1,28,"ENSG00000042813","MM909_02"
"79","GOCC_COMPLEX_OF_COLLAGEN_TRIMERS",0.0335238251550158,0.421562101324324,1,28,"ENSG00000060718","MM909_02"
"80","GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE",0.0335238251550158,0.421562101324324,1,28,"ENSG00000106089","MM909_02"
"81","GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE",0.0347003576274366,0.430969873743225,1,29,"ENSG00000106089","MM909_02"
"82","GOCC_DESMOSOME",0.03587547619696,0.434828060893274,1,30,"ENSG00000124429","MM909_02"
"83","GOCC_SMOOTH_ENDOPLASMIC_RETICULUM",0.03587547619696,0.434828060893274,1,30,"ENSG00000196218","MM909_02"
"84","GOCC_CELL_BODY_MEMBRANE",0.0370491825407083,0.443708067094674,1,31,"ENSG00000105409","MM909_02"
"85","GOCC_GLIAL_CELL_PROJECTION",0.0393923652495576,0.466220228718293,1,33,"ENSG00000134376","MM909_02"
"86","GOCC_POSTSYNAPSE",0.0419685202589391,0.490934085819683,3,631,"ENSG00000198010, ENSG00000161681, ENSG00000106089","MM909_02"
"87","GOCC_AXON",0.0442990046279012,0.508628709578041,3,645,"ENSG00000105409, ENSG00000005810, ENSG00000106089","MM909_02"
"88","GOCC_RIBONUCLEOPROTEIN_GRANULE",0.0444923722096099,0.508628709578041,2,275,"ENSG00000205978, ENSG00000229474","MM909_02"
"89","GOCC_CELL_CORTEX_REGION",0.0463881937707373,0.524342954307435,1,39,"ENSG00000137877","MM909_02"
"90","GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE",0.0475492652298615,0.531495120236007,1,40,"ENSG00000106089","MM909_02"
"91","GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE",0.0487089411268374,0.538474667841741,1,41,"ENSG00000196218","MM909_02"
"92","GOCC_PHOTORECEPTOR_CONNECTING_CILIUM",0.0498672231173171,0.545287244087184,1,42,"ENSG00000137877","MM909_02"
"93","GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX",0.0521796119917048,0.564437523265108,1,44,"ENSG00000196218","MM909_02"
"94","GOCC_CILIARY_TIP",0.0556377822845254,0.595442648704602,1,47,"ENSG00000118965","MM909_02"
"95","GOCC_SNARE_COMPLEX",0.0567877354963251,0.601352230624243,1,48,"ENSG00000106089","MM909_02"
"96","GOCC_EXCITATORY_SYNAPSE",0.060229307464138,0.624646219679617,1,51,"ENSG00000161681","MM909_02"
"97","GOCC_T_TUBULE",0.060229307464138,0.624646219679617,1,51,"ENSG00000124942","MM909_02"
"98","GOCC_KINESIN_COMPLEX",0.061373741025172,0.630020239503296,1,52,"ENSG00000141200","MM909_02"
"99","GOCC_DYNEIN_COMPLEX",0.0636584823144765,0.646873062710741,1,54,"ENSG00000118997","MM909_02"
"100","GOCC_MYOSIN_COMPLEX",0.0647987933059126,0.651875860657481,1,55,"ENSG00000133392","MM909_02"
"101","GOCC_MEMBRANE_MICRODOMAIN",0.0701215281640738,0.698438191416418,2,356,"ENSG00000124942, ENSG00000116147","MM909_02"
"102","GOCC_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE",0.0716119265986597,0.701909639178075,1,61,"ENSG00000183560","MM909_02"
"103","GOCC_PLASMA_MEMBRANE_REGION",0.0721324634046486,0.701909639178075,4,1287,"ENSG00000105409, ENSG00000160191, ENSG00000161681, ENSG00000106089","MM909_02"
"104","GOCC_STEREOCILIUM_BUNDLE",0.0727426751773094,0.701909639178075,1,62,"ENSG00000205038","MM909_02"
"105","GOCC_ENVELOPE",0.0732609464350873,0.701909639178075,4,1294,"ENSG00000177427, ENSG00000198793, ENSG00000178537, ENSG00000106089","MM909_02"
"106","GOCC_MITOCHONDRIAL_ENVELOPE",0.0761681269694962,0.722878638974653,3,809,"ENSG00000177427, ENSG00000198793, ENSG00000178537","MM909_02"
"107","GOCC_NEUROMUSCULAR_JUNCTION",0.077252089796219,0.726314040513984,1,66,"ENSG00000196569","MM909_02"
"108","GOCC_SYNAPTIC_MEMBRANE",0.0805868104083634,0.744070245648728,2,386,"ENSG00000161681, ENSG00000106089","MM909_02"
"109","GOCC_CALCIUM_CHANNEL_COMPLEX",0.0806199371527946,0.744070245648728,1,69,"ENSG00000196218","MM909_02"
"110","GOCC_CILIARY_TRANSITION_ZONE",0.0828584244148137,0.753407508444021,1,71,"ENSG00000137877","MM909_02"
"111","GOCC_VESICLE_MEMBRANE",0.0831294566971037,0.753407508444021,4,1353,"ENSG00000122025, ENSG00000196218, ENSG00000106089, ENSG00000042813","MM909_02"
"112","GOCC_CONDENSED_NUCLEAR_CHROMOSOME",0.0862060708323419,0.773580152317539,1,74,"ENSG00000155657","MM909_02"
"113","GOCC_TRANSPORTER_COMPLEX",0.0870847606070167,0.773580152317539,2,404,"ENSG00000105409, ENSG00000196218","MM909_02"
"114","GOCC_ACTOMYOSIN",0.0884311307321243,0.773580152317539,1,76,"ENSG00000106089","MM909_02"
"115","GOCC_INTERCELLULAR_BRIDGE",0.0884311307321243,0.773580152317539,1,76,"ENSG00000141200","MM909_02"
"116","GOCC_CELL_CELL_CONTACT_ZONE",0.0895416541414094,0.776542276433257,1,77,"ENSG00000124942","MM909_02"
"117","GOCC_SARCOPLASM",0.0906508419739278,0.77944228227155,1,78,"ENSG00000196218","MM909_02"
"118","GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE",0.0928652172484167,0.785062256738716,1,80,"ENSG00000106089","MM909_02"
"119","GOCC_ROUGH_ENDOPLASMIC_RETICULUM",0.0928652172484167,0.785062256738716,1,80,"ENSG00000073282","MM909_02"
"120","GOCC_PRESYNAPTIC_ACTIVE_ZONE",0.0950742692165411,0.797039290265336,1,82,"ENSG00000106089","MM909_02"
"121","GOCC_NUCLEOLUS",0.098439084494863,0.818427429767208,4,1438,"ENSG00000141200, ENSG00000185513, ENSG00000182670, ENSG00000066422","MM909_02"
"122","GOCC_ATPASE_COMPLEX",0.102764212165063,0.840494288114255,1,89,"ENSG00000171634","MM909_02"
"123","GOCC_MICROVILLUS",0.102764212165063,0.840494288114255,1,89,"ENSG00000134376","MM909_02"
"124","GOCC_MICROTUBULE",0.104744730088132,0.849783858618231,2,451,"ENSG00000118997, ENSG00000141200","MM909_02"
"125","GOCC_COLLAGEN_TRIMER",0.106040120523453,0.853410889972751,1,92,"ENSG00000060718","MM909_02"
"126","GOCC_CELL_SUBSTRATE_JUNCTION",0.109399940571371,0.873463017577771,2,463,"ENSG00000124942, ENSG00000142798","MM909_02"
"127","GOCC_VACUOLE",0.110429744846616,0.874742703273193,3,953,"ENSG00000124942, ENSG00000142798, ENSG00000198793","MM909_02"
"128","GOCC_P_BODY",0.114718262578707,0.901613844954528,1,100,"ENSG00000229474","MM909_02"
"129","GOCC_RUFFLE_MEMBRANE",0.119026094137332,0.928218997691132,1,104,"ENSG00000160191","MM909_02"
"130","GOCC_TRANSCRIPTION_REGULATOR_COMPLEX",0.122474545440241,0.947764559329868,2,496,"ENSG00000137504, ENSG00000104953","MM909_02"
"131","GOCC_SYNAPTIC_VESICLE_MEMBRANE",0.125449069595639,0.963372244375673,1,110,"ENSG00000106089","MM909_02"
"132","GOCC_LYSOSOMAL_LUMEN",0.127579771284309,0.969186756509885,1,112,"ENSG00000142798","MM909_02"
"133","GOCC_NUCLEAR_ENVELOPE",0.128133040373573,0.969186756509885,2,510,"ENSG00000198793, ENSG00000106089","MM909_02"
"134","GOCC_ACTIN_FILAMENT",0.12970534825602,0.973758062280267,1,114,"ENSG00000124429","MM909_02"
"135","GOCC_PML_BODY",0.13288413147497,0.990232861213479,1,117,"ENSG00000198793","MM909_02"
"136","GOCC_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE",0.137560086211338,1,2,533,"ENSG00000196218, ENSG00000106089","MM909_02"
"137","GOCC_PIGMENT_GRANULE",0.138156651869338,1,1,122,"ENSG00000133392","MM909_02"
"138","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",0.139215223996252,1,2,537,"ENSG00000183560, ENSG00000104972","MM909_02"
"139","GOCC_CELL_SURFACE",0.145260882837744,1,3,1082,"ENSG00000183560, ENSG00000104972, ENSG00000116147","MM909_02"
"140","GOCC_TIGHT_JUNCTION",0.148606926779035,1,1,132,"ENSG00000124429","MM909_02"
"141","GOCC_VACUOLAR_MEMBRANE",0.15134237188173,1,2,566,"ENSG00000124942, ENSG00000198793","MM909_02"
"142","GOCC_MICROBODY",0.162005466736672,1,1,145,"ENSG00000177427","MM909_02"
"143","GOCC_PRESYNAPTIC_MEMBRANE",0.165067754372789,1,1,148,"ENSG00000106089","MM909_02"
"144","GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX",0.167103139486496,1,1,150,"ENSG00000196218","MM909_02"
"145","GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION",0.17519581245483,1,1,158,"ENSG00000141200","MM909_02"
"146","GOCC_PERIKARYON",0.17519581245483,1,1,158,"ENSG00000160191","MM909_02"
"147","GOCC_CILIARY_BASAL_BODY",0.17821051057847,1,1,161,"ENSG00000118965","MM909_02"
"148","GOCC_TRANS_GOLGI_NETWORK_MEMBRANE",0.17821051057847,1,1,161,"ENSG00000133067","MM909_02"
"149","GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS",0.181214330596183,1,1,164,"ENSG00000205038","MM909_02"
"150","GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE",0.183210853020993,1,1,166,"ENSG00000106089","MM909_02"
"151","GOCC_CENTROSOME",0.183578083075305,1,2,641,"ENSG00000141200, ENSG00000118965","MM909_02"
"152","GOCC_MITOTIC_SPINDLE",0.187189491154184,1,1,170,"ENSG00000141200","MM909_02"
"153","GOCC_NEURON_SPINE",0.195089459358267,1,1,178,"ENSG00000161681","MM909_02"
"154","GOCC_RUFFLE",0.199988397806527,1,1,183,"ENSG00000160191","MM909_02"
"155","GOCC_LEADING_EDGE_MEMBRANE",0.204857899740667,1,1,188,"ENSG00000160191","MM909_02"
"156","GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX",0.208571612701371,1,3,1293,"ENSG00000171634, ENSG00000137504, ENSG00000185513","MM909_02"
"157","GOCC_VACUOLAR_LUMEN",0.211626081335643,1,1,195,"ENSG00000142798","MM909_02"
"158","GOCC_PHAGOCYTIC_VESICLE",0.214509291417751,1,1,198,"ENSG00000198793","MM909_02"
"159","GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM",0.226541513435364,1,2,738,"ENSG00000160191, ENSG00000153233","MM909_02"
"160","GOCC_CATION_CHANNEL_COMPLEX",0.230651941355408,1,1,215,"ENSG00000196218","MM909_02"
"161","GOCC_NUCLEAR_CHROMOSOME",0.238134728689877,1,1,223,"ENSG00000155657","MM909_02"
"162","GOCC_GOLGI_MEMBRANE",0.239999186267924,1,2,768,"ENSG00000198793, ENSG00000165152","MM909_02"
"163","GOCC_CHROMOSOME_CENTROMERIC_REGION",0.243699627285132,1,1,229,"ENSG00000141200","MM909_02"
"164","GOCC_EXOCYTIC_VESICLE",0.24462320108113,1,1,230,"ENSG00000106089","MM909_02"
"165","GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX",0.254709319031349,1,1,241,"ENSG00000137504","MM909_02"
"166","GOCC_INTERMEDIATE_FILAMENT",0.258343938921835,1,1,245,"ENSG00000198010","MM909_02"
"167","GOCC_SIDE_OF_MEMBRANE",0.26251084326355,1,2,818,"ENSG00000183560, ENSG00000104972","MM909_02"
"168","GOCC_MICROTUBULE_ORGANIZING_CENTER",0.277838242094464,1,2,852,"ENSG00000141200, ENSG00000118965","MM909_02"
"169","GOCC_POSTSYNAPTIC_MEMBRANE",0.293741281353248,1,1,285,"ENSG00000161681","MM909_02"
"170","GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON",0.294604502439392,1,1,286,"ENSG00000198010","MM909_02"
"171","GOCC_ION_CHANNEL_COMPLEX",0.301472879077123,1,1,294,"ENSG00000196218","MM909_02"
"172","GOCC_SECRETORY_GRANULE",0.307080475769853,1,2,917,"ENSG00000106089, ENSG00000042813","MM909_02"
"173","GOCC_TRANSPORT_VESICLE_MEMBRANE",0.314173612813686,1,1,309,"ENSG00000106089","MM909_02"
"174","GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE",0.317521797068751,1,1,313,"ENSG00000181143","MM909_02"
"175","GOCC_ORGANELLE_SUBCOMPARTMENT",0.318416830230421,1,3,1629,"ENSG00000133067, ENSG00000198793, ENSG00000196218","MM909_02"
"176","GOCC_NUCLEAR_MEMBRANE",0.32168434347323,1,1,318,"ENSG00000106089","MM909_02"
"177","GOCC_TRANS_GOLGI_NETWORK",0.324996326974838,1,1,322,"ENSG00000133067","MM909_02"
"178","GOCC_SECRETORY_GRANULE_MEMBRANE",0.339703779854298,1,1,340,"ENSG00000042813","MM909_02"
"179","GOCC_CELL_PROJECTION_MEMBRANE",0.354094796305349,1,1,358,"ENSG00000160191","MM909_02"
"180","GOCC_CHROMOSOMAL_REGION",0.366626597695423,1,1,374,"ENSG00000141200","MM909_02"
"181","GOCC_SECRETORY_VESICLE",0.383956322592343,1,2,1091,"ENSG00000106089, ENSG00000042813","MM909_02"
"182","GOCC_SPINDLE",0.396176141413745,1,1,413,"ENSG00000141200","MM909_02"
"183","GOCC_CELL_LEADING_EDGE",0.410797554638586,1,1,433,"ENSG00000160191","MM909_02"
"184","GOCC_APICAL_PART_OF_CELL",0.421533719915721,1,1,448,"ENSG00000137877","MM909_02"
"185","GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT",0.426477614380097,1,1,455,"ENSG00000133067","MM909_02"
"186","GOCC_ENDOCYTIC_VESICLE",0.427882478259139,1,1,457,"ENSG00000198793","MM909_02"
"187","GOCC_MITOCHONDRIAL_MATRIX",0.448552272465574,1,1,487,"ENSG00000181192","MM909_02"
"188","GOCC_PRESYNAPSE",0.46521258890376,1,1,512,"ENSG00000106089","MM909_02"
"189","GOCC_TRANSPORT_VESICLE",0.469787762822447,1,1,519,"ENSG00000106089","MM909_02"
"190","GOCC_RECEPTOR_COMPLEX",0.471736703116472,1,1,522,"ENSG00000122025","MM909_02"
"191","GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK",0.478022766087789,1,2,1317,"ENSG00000198793, ENSG00000196218","MM909_02"
